spots_genename,spots_coords_1,spots_coords_2,spots_score,idx
Htr3a,14876,25419,0.951086090602967,1228
Scg2,14785,25420,0.934644852431417,1226
Gad1,14903,25420,0.957854033030275,3135
Cxcl14,13183,25421,0.961940555999247,1231
Hapln1,14860,25421,0.953626766261472,1228
Col25a1,14868,25421,0.95848395630795,1228
Neurod6,14930,25421,0.951378510714168,1227
3110035E14Rik,14146,25422,0.993043646226636,3135
Cplx2,14890,25422,0.902610357301401,1228
Vip,14878,25423,0.97382405781798,1228
Gad1,14901,25423,0.97536490019283,3135
Pde1a,14981,25423,0.974406833265113,1220
Cplx2,13652,25424,0.953015200130477,3135
Cplx2,14622,25424,0.923816227876533,3135
Cnr1,14807,25424,0.968460527777392,1226
Trp53i11,14849,25424,0.969147124735302,1228
Cplx2,13633,25425,0.946737451455364,3135
Tmsb10,14382,25425,0.940370542447798,3135
Cck,14834,25425,0.943519662164875,1226
Gad1,14874,25425,0.941014287239787,1228
Plp1,14948,25425,0.9295573109895,1227
Gap43,14835,25426,0.901962906333189,3135
Pcp4,14883,25426,0.98476007689289,1228
Rprm,14175,25427,0.935026375652627,3135
Vip,14896,25427,0.932465095951404,1228
Pde1a,14495,25428,0.963769003265929,3135
Neurod6,14942,25428,0.95778255610837,1227
Gap43,14505,25429,0.95630799751273,3135
3110035E14Rik,14674,25429,0.97874334355951,1241
Id2,14761,25429,0.972151814194055,3135
Pvalb,14818,25429,0.978532296661801,1226
Col25a1,14852,25429,0.934193417803112,1228
Arpp21,14962,25429,0.967920531350481,1227
Enc1,14036,25430,0.973679586802047,3135
Cplx2,14734,25430,0.940806936579023,3135
Snca,14809,25430,0.981577427204583,1226
Tmsb10,14826,25430,0.985024718846282,1226
Prkca,14874,25430,0.976466656483383,1228
Neurod6,14954,25430,0.975015257844974,1227
Arpp21,14802,25431,0.976617788749924,1226
Prkca,14873,25431,0.94958375230025,1228
Cnr1,14854,25432,0.917492638363936,1228
Vip,14867,25432,0.958959389738317,1228
Satb1,14933,25432,0.978161331400684,1227
Rasgrf2,13646,25433,0.910341744676864,3135
Plp1,14950,25433,0.976343281656091,1227
Rgs4,14968,25433,0.947546479168397,1227
Calm2,14999,25433,0.954135502349319,1236
Aldoc,13200,25434,0.980794061098949,1231
Hapln1,13709,25434,0.960312058019061,3135
Calm2,14831,25434,0.95621180201147,1226
Trp53i11,13728,25435,0.984603064762411,3135
Id2,14170,25435,0.982302558116619,3135
3110035E14Rik,14967,25435,0.944598970859176,1227
3110035E14Rik,14138,25436,0.987787846121984,1232
Arpp21,14264,25436,0.967379567607972,3135
Cck,14842,25436,0.974571022827946,3135
Enc1,14979,25436,0.988542250030456,1236
Gap43,14732,25437,0.982344201459883,3135
Nrn1,14787,25438,0.935275555920001,1226
Arpp21,14803,25438,0.947033872638664,1226
Aldoc,14907,25439,0.976326419558416,3135
Plp1,14938,25439,0.96233906290485,1227
Plp1,14946,25439,0.979735930334809,1227
Plp1,14950,25439,0.973367628668587,1227
Snca,14498,25440,0.97975637724086,3135
Tmsb10,14812,25440,0.983593829934766,1226
Neurod6,14839,25440,0.974282465731329,3135
Cplx2,14123,25442,0.931376437352452,3135
Enc1,14845,25442,0.963160651054927,3135
Cplx2,14886,25442,0.942635912041447,3135
Calm2,14964,25442,0.970757115173732,1227
Nrn1,14993,25442,0.949250375038513,1236
Cadps2,13706,25443,0.991557619441696,1248
3110035E14Rik,14681,25443,0.984720420414396,1241
Rgs4,14832,25444,0.968298835105626,3135
Wfs1,14853,25445,0.919504159619201,1243
Gap43,13750,25446,0.963450635694347,3135
Plp1,14954,25446,0.961980207749988,1227
Pvalb,14275,25447,0.98949997148877,3135
Fam19a1,14703,25447,0.931378429946232,1242
Cplx2,14723,25447,0.922775689206164,1242
Tmsb10,14809,25447,0.9768955712348,1226
Neurod6,14682,25448,0.9820819939665,1241
Nrn1,14707,25448,0.937958989475134,1242
Neurod6,14777,25448,0.986400814282678,3135
Cplx2,14886,25448,0.933381380316572,3135
Neurod6,15006,25448,0.964654324530777,1236
Cplx2,14293,25449,0.951148791806471,3135
Calm2,14843,25449,0.968619010043139,1243
Cplx2,14862,25449,0.916288942160004,1243
Gap43,14932,25449,0.974640157045738,1227
Trp53i11,13692,25450,0.972191001537062,1248
Gad1,13708,25450,0.969735387830638,1248
Wfs1,15000,25450,0.963950360409896,1236
Id2,13551,25451,0.971874787392971,3135
Cadps2,13686,25451,0.929025744836925,1248
Cplx2,14886,25451,0.931545779337675,3135
3110035E14Rik,14965,25451,0.987322027347752,3135
Cadps2,13711,25453,0.982316436459038,1248
Calb1,14687,25453,0.977523409647156,1241
Rgs4,14833,25453,0.909213654786376,3135
Slc24a2,15003,25453,0.946464861832057,1236
Tmsb10,13692,25454,0.954479462584074,1248
Aldoc,13541,25455,0.967227020944754,3135
Reln,13684,25455,0.913969649439856,1248
Plp1,13736,25455,0.980807117649401,1247
Gap43,14279,25455,0.986180399577796,3135
3110035E14Rik,14697,25455,0.970486560819079,1242
Calm2,14710,25455,0.976146265428924,1242
3110035E14Rik,14906,25455,0.983627986970659,3135
Cplx2,14398,25456,0.957588671871101,3135
Rgs4,14856,25456,0.971602524221613,1243
Tmsb10,14601,25457,0.989417674749034,3135
Fam19a1,14832,25457,0.90257322489064,1243
3110035E14Rik,14877,25458,0.917551257097853,1243
Nrn1,14992,25458,0.920997788444966,1236
Gad1,13683,25459,0.976376801311238,1248
Rgs12,13714,25459,0.979835102939149,1248
Calb1,14666,25459,0.971780068878963,3135
Pde1a,14740,25459,0.950423625559541,3135
Neurod6,14812,25459,0.981389232765479,1254
3110035E14Rik,14878,25459,0.930910786993029,1243
Cplx2,14977,25459,0.91143927739612,3135
Crym,14801,25460,0.990738774324531,1254
3110035E14Rik,14879,25460,0.980831402433497,1243
Aldoc,14701,25461,0.988787583317352,1242
Trp53i11,14724,25461,0.937512486636008,3135
Calm2,14746,25461,0.952961844666352,3135
3110035E14Rik,14779,25461,0.987089495801099,3135
Enc1,14832,25461,0.987185182203762,1243
Cnr1,14939,25461,0.957083065936869,3135
Cox6a2,13673,25462,0.913841582672828,3135
Vip,14952,25462,0.983048569138522,3135
Vip,14945,25463,0.949556730381265,3135
Calm2,13796,25464,0.973090544153226,3135
Cplx2,14445,25464,0.923829768720733,3135
Scg2,14805,25464,0.932007665606826,1254
Gap43,14845,25464,0.927756900254974,1243
Nrn1,14852,25464,0.952801157523418,1243
Arpp21,14864,25464,0.987119221607943,1243
Neurod6,14881,25464,0.925765155598012,1243
Tmsb10,15010,25464,0.914228241759703,1236
Pvalb,14112,25465,0.994751204483788,3135
Gap43,14492,25465,0.965410987646854,3135
Cplx2,14711,25465,0.925228575457555,1242
Slc24a2,14783,25465,0.957519600274023,3135
Prkca,14797,25465,0.935379237486002,1254
Prkca,13683,25466,0.932862626171936,1248
Cplx2,14245,25466,0.949266848418083,3135
Crym,14835,25466,0.981102822738394,1243
Neurod6,14876,25466,0.923288406598526,1243
Rgs4,13476,25467,0.968892337995179,1245
Cxcl14,13692,25467,0.967286064802296,1248
Crym,14861,25467,0.988805991790394,1243
Gap43,14930,25467,0.960765955800954,1255
Tmsb10,14950,25467,0.90333438086653,1260
Rgs4,13475,25468,0.970832555973068,1245
Fxyd6,14612,25468,0.964657815116396,3135
Bcl11b,14697,25468,0.974944433575826,1242
Cplx2,14705,25468,0.929045879003269,1242
Enc1,14839,25468,0.987306308186455,1243
Trp53i11,13699,25469,0.96664263649655,1248
Crym,14918,25469,0.986570105971096,1255
Hapln1,13566,25470,0.951122135402404,1257
Snca,14410,25470,0.968660051526975,3135
Neurod6,14710,25470,0.975219072890787,1242
Scg2,14794,25470,0.953470969293209,1254
Enc1,14813,25470,0.987810760902354,1254
Id2,13900,25471,0.970517533387432,1251
Atp1b1,14715,25471,0.982584883673115,1242
Enc1,14882,25471,0.986171690069792,1243
Crym,14887,25471,0.967483477214316,1243
Cplx2,13396,25472,0.957812476301889,3135
Cplx2,13683,25472,0.939252935481097,1248
Neurod6,14800,25472,0.988205044698969,1254
Gap43,14841,25472,0.905846366271933,1243
Cck,13709,25473,0.993881411057926,1248
Pde1a,14805,25473,0.96275055546768,1254
Neurod6,14829,25473,0.970029528132818,1254
Trp53i11,14943,25473,0.937984071373021,3135
Aldoc,13554,25474,0.977217047273843,1257
Gad1,13674,25474,0.965456147274582,1248
Rgs12,13887,25474,0.969907462727426,1251
Scg2,14606,25474,0.965007183726563,3135
Pde1a,14818,25474,0.977076285095543,1254
Snca,14906,25474,0.978041521623907,1255
Slc6a1,13664,25475,0.939146653839262,3135
Atp1b1,14831,25475,0.971727557550489,1254
Kit,14835,25475,0.941039808860569,1243
Cnr1,14868,25475,0.900890822341201,1243
Prkca,14874,25475,0.964193350781751,1243
Satb1,14897,25475,0.989588359848174,3135
Rgs4,14971,25475,0.980596866127054,1260
Id2,13316,25476,0.968648844191099,1253
Cck,14860,25476,0.971286334505787,1243
Cplx2,14947,25476,0.945871526198109,1260
Pvalb,14706,25477,0.983177291439802,3135
Fam19a1,14922,25477,0.965266144502344,1255
Id2,13322,25478,0.985188964323908,1253
Slc6a1,13546,25478,0.950280623193243,1257
Cxcl14,13687,25478,0.937209959937389,1248
Tmsb10,14589,25478,0.968922206764524,3135
Cplx2,13240,25479,0.96669739393267,3135
Slc6a1,13570,25479,0.973059134815247,1257
Aldoc,13575,25479,0.992545490282561,1257
Id2,13876,25479,0.965545127437719,1251
Tmsb10,14661,25479,0.958318566629667,3135
Cplx2,14918,25479,0.908446703425851,1255
Kctd12,14799,25480,0.984498032262574,1254
3110035E14Rik,14934,25480,0.984757488553096,1260
Nrsn1,13337,25481,0.968829916911829,1253
Aldoc,13585,25481,0.985460144645483,1257
Aldoc,13862,25481,0.993888536250448,1251
Snca,14901,25481,0.975112020043197,1255
Cck,14921,25481,0.975664061618149,1255
3110035E14Rik,14947,25481,0.961263667301892,1260
3110035E14Rik,13307,25482,0.990907353681515,1253
Col25a1,13677,25482,0.964686930874627,1248
Trp53i11,13694,25482,0.981212501609121,1248
Cplx2,13734,25482,0.924380042381956,3135
Aldoc,13889,25482,0.992295064219537,1251
Scg2,14801,25482,0.928763641239376,1254
Rgs4,14939,25482,0.956960658212407,1260
Sema3c,13709,25483,0.975065227725292,1248
Cplx2,14396,25483,0.941940998150716,3135
Rbp4,14829,25483,0.987624018698047,3135
3110035E14Rik,14871,25483,0.960381805285512,1243
Aldoc,13468,25484,0.988928977441547,3135
Prkca,13686,25484,0.929558244648899,1248
Tmsb10,14641,25484,0.991050347438208,3135
Gap43,14785,25484,0.984210319287691,1254
Snca,14926,25484,0.978648528385488,1255
Calm2,14933,25484,0.96227634806925,1262
Pcp4,13607,25485,0.976074087545053,3135
3110035E14Rik,14814,25485,0.911966995117142,1254
Fam19a1,14894,25485,0.967157502119155,1255
Cplx2,13688,25486,0.94229132772605,1248
Wfs1,14963,25486,0.973559184854553,1260
Trp53i11,13696,25487,0.90783233771285,1248
Pvalb,14190,25487,0.988600764674873,3135
Atp1b1,14975,25487,0.969975582454944,1260
Pvalb,14722,25488,0.993384175435242,3135
Arpp21,14806,25488,0.943081230385371,1254
Trp53i11,13675,25489,0.935745362867943,1248
Calm2,14797,25489,0.990841800564356,1254
Cplx2,13682,25490,0.906626818550346,1248
Calm2,14774,25490,0.962017464158436,3135
Cplx2,14915,25490,0.914965559671086,1255
Enc1,14955,25490,0.980384952338759,1260
Neurod6,14961,25490,0.930559071166746,1260
3110035E14Rik,14360,25491,0.969289822938652,3135
Tac1,14728,25491,0.968571025147684,3135
Cck,14844,25491,0.984422079497081,1243
Wfs1,14954,25491,0.963164299931928,1260
Crym,14969,25491,0.974768434746128,1260
Rgs12,13671,25492,0.984205327850063,3135
Scg2,13679,25492,0.920683005612203,3135
Tmsb10,14766,25492,0.965189202204765,1269
Cplx2,13897,25493,0.95379177888157,1251
Pde1a,14674,25493,0.969689726562885,3135
3110035E14Rik,14833,25493,0.98984204784354,1254
Cadps2,13675,25494,0.965742267418089,3135
Cplx2,14485,25494,0.932362229198258,1264
Calm2,14571,25494,0.965609539877147,3135
Cplx2,14680,25494,0.940508547570548,3135
Scg2,14815,25494,0.948490852433767,1254
Cplx2,13505,25495,0.951470311004544,3135
Id2,13584,25495,0.981339337090378,1257
Neurod6,14862,25495,0.975396294788267,1243
Cplx2,13244,25496,0.919854340379176,3135
Calb2,13261,25496,0.978169581403818,1266
Tmsb10,14631,25496,0.966007389141297,3135
Enc1,14933,25496,0.970435338645529,1262
Rgs12,13683,25497,0.983655955504759,1248
Cck,14484,25497,0.992505049681185,1264
Cplx2,13242,25498,0.954858253312409,3135
Id2,13490,25498,0.982555195258174,3135
Satb1,14138,25498,0.991170146126124,3135
Fxyd6,14477,25498,0.945260476489096,1264
Nrsn1,14565,25498,0.975918428023181,3135
Calm2,14659,25498,0.963231582750065,3135
3110035E14Rik,14798,25498,0.990661743521937,1254
Cplx2,14946,25498,0.91228895952949,1262
3110035E14Rik,14953,25498,0.983998906710307,1260
Arpp21,14958,25498,0.971110766964712,1260
Cplx2,13454,25499,0.940254151935515,3135
Neurod6,14698,25499,0.981783143059343,1270
Cplx2,13602,25500,0.959212593313831,3135
Cadps2,13678,25500,0.965984322660211,3135
Id2,14485,25500,0.974550736177583,1264
Kit,14807,25500,0.982656294268493,1268
Gap43,14798,25501,0.983913263419793,1268
Vip,14816,25501,0.971771007508541,1268
Cplx2,14416,25502,0.927904754136238,3135
Cadps2,14553,25502,0.988724129050955,3135
Plcxd2,14781,25502,0.908122556148471,1269
Neurod6,14973,25502,0.965352611083021,1260
Rgs10,13522,25503,0.967488408578516,3135
Cplx2,14478,25503,0.914863260370952,1264
Cplx2,14647,25503,0.945362430372844,3135
Calb1,14720,25503,0.988698652750015,3135
Prkca,14878,25503,0.979555259390669,1276
Pde1a,14930,25503,0.968942157986598,1262
Calm2,14953,25503,0.980274089783407,1262
Cplx2,14482,25504,0.919593327408263,1264
Wfs1,14629,25504,0.973106986881779,3135
Cck,14715,25504,0.909419005756947,1270
Wfs1,14821,25504,0.964117169116769,1254
Aldoc,13347,25505,0.972963702877923,3135
Gad1,13673,25505,0.9142387464686,1274
Cplx2,14615,25505,0.947176794774614,3135
Cox6a2,14739,25505,0.958652453437983,3135
3110035E14Rik,14778,25505,0.912213134977652,1269
Cplx2,14262,25506,0.943609900018349,3135
Vip,14498,25506,0.979559838172565,1273
Pvalb,14748,25506,0.990663557220887,1269
Vip,14789,25506,0.974051928543102,1268
Col25a1,14857,25506,0.940146410623,3135
Neurod6,13850,25507,0.968139534783438,3135
Prkca,14533,25507,0.977362375560559,3135
Cck,14721,25507,0.9727205094823,1270
Cux2,14744,25507,0.97744854316713,3135
Slc6a1,14769,25507,0.990233642696924,1269
Penk,14801,25507,0.991521723092566,1268
Adgrl2,14950,25507,0.966337207599071,1262
Gad1,13702,25508,0.938069530637024,1274
Cplx2,13709,25508,0.904882922294882,3135
Snca,14713,25508,0.95990253609786,1270
Gad1,14780,25508,0.967466057947652,1269
Id2,14853,25508,0.977386411324162,3135
Neurod6,14944,25508,0.968863213795443,1262
Vip,14480,25509,0.967002066113647,1273
Pcp4,14488,25509,0.973044136469739,1273
Tmsb10,14708,25509,0.930869956383118,1270
Pvalb,14737,25509,0.990477243259823,3135
Gad1,14754,25509,0.918666299408012,1269
Gap43,14848,25509,0.977427689061027,3135
Prkca,14888,25509,0.954368284185599,1276
Gap43,14947,25509,0.962796764989747,1262
Aldoc,13608,25510,0.980710275316332,3135
Snca,13711,25510,0.987729998594672,3135
Cck,14493,25510,0.986522114596608,1273
Gad1,14806,25510,0.98392681578618,1268
Calb2,13431,25511,0.957967665874979,3135
3110035E14Rik,14642,25511,0.987501641952666,3135
Gad1,14781,25511,0.968913707760966,1269
Aldoc,14839,25511,0.969058226226401,3135
Gad1,13697,25512,0.955000901175327,1274
Cpne5,14717,25512,0.918343950530896,1270
Tac1,14765,25512,0.976999649575777,1269
Cplx2,14798,25512,0.912678317906266,1268
Tac2,14809,25512,0.937065451803456,1268
Scg2,14490,25513,0.90145278411148,1273
Pvalb,14748,25513,0.980815563005177,1269
Gad1,14814,25513,0.955682584395861,1268
Gap43,14845,25513,0.960769777040329,3135
Gap43,14859,25513,0.984236024536848,3135
3110035E14Rik,15005,25513,0.994164399887026,3135
Lamp5,14714,25514,0.966606997039346,1270
3110035E14Rik,14728,25514,0.905353426964832,3135
Slc6a1,14783,25514,0.967289530528409,1269
Trp53i11,14787,25514,0.967695990443464,1268
Tmsb10,13494,25515,0.974542989083186,3135
Tmsb10,13986,25515,0.926510626342285,3135
Wfs1,14158,25515,0.982437170846046,3135
Neurod6,14545,25515,0.964009160181837,3135
Cplx2,14863,25515,0.929942367936445,1276
Prkca,14873,25515,0.981183281030872,1276
Neurod6,14879,25515,0.936898285904581,1276
3110035E14Rik,14890,25515,0.992902426031268,1276
Trp53i11,13717,25516,0.941663415950779,3135
Cck,14487,25516,0.938065891142382,1273
Snca,14590,25516,0.969138749709068,3135
Neurod6,14778,25516,0.983527417357665,1287
Tac2,14824,25516,0.939646000363148,1268
Neurod6,14880,25516,0.948125330716593,1276
Slc24a2,13603,25517,0.922939196476097,3135
Nrsn1,14183,25517,0.991855349132441,3135
Vip,14488,25517,0.974000214180362,1273
Cplx2,14646,25517,0.933846911669339,3135
Vip,14801,25517,0.966474303303735,1268
Slc6a1,14883,25517,0.966697582955968,1276
Fxyd6,13681,25518,0.963182096435061,1274
Pcp4,14032,25518,0.97774817166789,3135
Cplx2,14473,25518,0.911709692259303,1264
Vip,14483,25518,0.981675767067102,1273
Id2,14717,25518,0.925949820111264,1270
Serpini1,14742,25518,0.942157539623137,1269
Cadps2,14760,25518,0.98108197018517,1269
Gad1,14786,25518,0.949567730400052,1268
Arpp21,13760,25519,0.954384954393582,3135
3110035E14Rik,14695,25519,0.976433832751503,1270
Neurod6,14893,25519,0.935536146205086,1276
3110035E14Rik,14945,25519,0.993473501919217,1262
Fxyd6,13695,25520,0.966630262927835,1274
Gap43,14315,25520,0.935820175014898,3135
Rgs4,14869,25520,0.990628572258511,1276
3110035E14Rik,14555,25521,0.987249116574856,3135
Fam19a1,14721,25521,0.927897417495105,1270
Cck,14754,25521,0.919837196128071,1269
Neurod6,14855,25521,0.979165073889687,3135
Kit,14872,25521,0.977357701051482,1276
Vip,14497,25522,0.923361556019007,1273
Prkca,14829,25522,0.944964294267604,1284
Calm2,14715,25523,0.968321388980978,1270
Snca,14724,25523,0.983259313762623,1270
3110035E14Rik,14737,25523,0.992552420700084,1289
Cck,14817,25523,0.98105992775013,1268
Rgs4,14850,25523,0.977138109854126,3135
Cplx2,13184,25524,0.958259235714857,3135
Vip,14492,25524,0.976138838236651,1273
Sulf2,14727,25524,0.992983442326449,1289
Gad1,14773,25524,0.973666921595168,1269
Tmsb10,14778,25524,0.94993443204039,1269
Cryab,14839,25524,0.916133317450659,1284
Atp1b1,14874,25524,0.980246215658788,1276
Rgs12,13671,25525,0.967017077298705,1274
Arpp21,13880,25525,0.966148267830338,3135
Scg2,14486,25525,0.976516842061291,1273
Prkca,14681,25525,0.963137829266183,1270
Pde1a,14860,25525,0.964224972647612,1276
Cnr1,14866,25525,0.954365603106201,1276
Cnr1,13690,25526,0.935028193982632,1274
Aldoc,13743,25526,0.970642558999204,1286
Aldoc,13871,25526,0.976631560528515,3135
Cpne5,14693,25526,0.959287705853138,1270
Enc1,14765,25526,0.989789782769247,1287
Fxyd6,14797,25526,0.912412969680945,1268
Cplx2,14903,25526,0.920546915779908,1276
Neurod6,14688,25527,0.964345857797938,1270
Aldoc,14696,25527,0.967698953964741,1270
Slc24a2,14761,25527,0.959543914415468,1269
Gap43,14788,25527,0.964663756831878,1268
Aldoc,14997,25527,0.981974892641566,3135
Cplx2,13678,25528,0.902466369391308,1274
Neurod6,14669,25528,0.983497875321398,3135
Gad1,14747,25528,0.977790664918052,1269
Col25a1,14768,25528,0.971889526699518,1269
Enc1,14849,25528,0.994222198728156,1284
Rgs4,14863,25528,0.993455273244838,1276
Neurod6,14887,25528,0.967993532362554,1276
Cplx2,14308,25529,0.950016660212563,3135
6330403K07Rik,14727,25529,0.95824972713789,1289
Neurod6,14901,25529,0.988262161109319,1276
Tmsb10,14952,25529,0.964388845391836,3135
Enc1,14787,25530,0.968713276359861,1287
Tac2,14792,25530,0.981316801950372,1268
3110035E14Rik,14809,25530,0.974250246325684,1284
Tmsb10,14871,25530,0.937016151959241,1276
Tmsb10,14531,25531,0.964782833908524,3135
Enc1,14687,25531,0.993370085059078,1270
Wfs1,14718,25531,0.960171769356483,1289
Neurod6,14781,25531,0.90863596080778,1287
Neurod6,14684,25532,0.973210986842375,1270
Nrn1,14735,25532,0.937500155612966,1289
Enc1,14837,25532,0.952905472713071,1284
Wfs1,14904,25532,0.991633170640388,1276
Cplx2,14551,25533,0.933698596424839,3135
Calm2,14763,25533,0.951174555324027,1287
Neurod6,14806,25533,0.989487584238817,1284
Cplx2,13413,25534,0.930752478929611,3135
Reln,13671,25534,0.953100840776321,1274
Cplx2,14691,25534,0.902997985418338,1270
Rgs4,14696,25534,0.909274452749986,1270
Cplx2,14750,25534,0.918126719831683,1287
3110035E14Rik,14896,25534,0.970374527868154,1276
Cplx2,14973,25534,0.929994424118818,3135
Cplx2,13422,25535,0.938305690342086,3135
Tmsb10,14747,25535,0.907863317360076,1287
Neurod6,14774,25535,0.975351267807367,1287
Cadps2,14823,25535,0.974381835341197,1284
Atp1b1,14805,25536,0.967674705186319,1268
Wfs1,14811,25536,0.955839540086267,1284
Arpp21,14837,25536,0.937522424791078,1284
Atp1b1,14845,25536,0.981856133129151,1284
